bundle_file,node,type,role,say_index,japanese,korean
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,15,客観的な見方だな。,객관적인 시각이군.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,10,俺は、俺だ。,"나는, 나다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,16,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,17,何とも言い難い答えだな。,뭐라 하기 힘든 대답이군.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,11,なぜそう思う？,왜 그렇게 생각하지?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,18,答えになっていないとも言えるし、すべての答えはそれに尽きるとも言えるからだ。,"답이 되지 않는다고도 할 수 있고, 모든 답이 결국 거기로 귀결된다고도 할 수 있으니까."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,12,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,19,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,20,私はずっと、「あなたたち」を知る機会を模索していた。,"나는 줄곧, '당신들'을 알 기회를 모색해왔다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,21,だからあなたたちに「舞台」を与えた。,그래서 당신들에게 '무대'를 주었지.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,13,つまり、俺の行動を見るためにこのすべてを創り出したのか？,"즉, 내 행동을 지켜보기 위해 이 모든 걸 만들어냈다는 건가?"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,22,今のところは、な。,"지금으로선, 그렇다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,14,舞台？,무대?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,23,あなたたちが行動し、選択を下せるように。,"당신들이 행동하고, 선택을 내릴 수 있도록."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,24,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,25,私が殺した者たちは……,내가 죽인 자들은……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,26,あなたが選択する上で邪魔だったので、排除するしかなかった。,"당신이 선택을 내리는 데 방해가 되었기에, 배제할 수밖에 없었다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,15,あいつらは何者だ？,그자들은 대체 뭐였지?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,27,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,28,世界を唯一の可能性に導こうとしていた者たちだ。,세계를 단 하나의 가능성으로 이끌려 했던 자들이다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,29,彼らは人間の生きる目的は一つしかないと考え、そうあるべきだとも考えていた。,"그들은 인간이 살아가는 목적은 오직 하나뿐이라 여겼고, 마땅히 그래야 한다고도 믿었다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,30,彼らにとっては、ジェイ･ダイも、MBUも、そしてすべて人間もただの傀儡に過ぎない。,"그들에게는 제이 다이도, MBU도, 그리고 모든 인간도 그저 꼭두각시에 불과하다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,16,どういうことだ？,그게 무슨 소리야?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,31,彼らはすべてを支配しようとしている。そして、それを善行だと思っている。,그들은 모든 것을 지배하려 하지. 그리고 그것을 선행이라 믿고 있다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,17,彼らを非難しているのか？,그들을 비난하는 건가?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,32,同情しているだけだ。,그저 동정하고 있을 뿐이다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,18,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Branch,#Simple,19,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,33,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,34,私の世界はすでに最期を迎えようとしている。,내 세계는 이미 종말을 맞이하려 하고 있다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,35,だからあなたたちは新しい可能性なのか？それとも過去の延長にすぎないのかを知る必要がある。,"그러니 당신들이 새로운 가능성인지, 아니면 그저 과거의 연장에 불과한지 알아야만 했다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,36,現段階では後者の可能性が高いが……,현재로선 후자일 가능성이 높지만……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,37,まだ望みはある。,아직 희망은 있다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,Start,Say,「異常」,38,これを見てくれ。,이걸 봐라.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,老張陳木海劇情,Say,イアン･チョー,0,……これが、お前たちの真実か？,"……이게, 너희들의 진실이라는 건가?"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,老張陳木海劇情,Say,イアン･チョー,1,ハハハハ！,하하하하!
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,老張陳木海劇情,Say,イアン･チョー,2,なんて馬鹿げた答えだ！？,이 무슨 어처구니없는 대답이야!?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,老張陳木海劇情,Say,ムカイ･チン,0,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,老張陳木海劇情,Say,イアン･チョー,3,お前たちは、何者でもなかった！,"너희들은, 아무것도 아니었다!"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,老張陳木海劇情,Say,イアン･チョー,4,最初から、存在すらしなかったんだ！,"애초부터, 존재조차 하지 않았던 거야!"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,0,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,0,なぜこんなものを見せる？,왜 이런 걸 보여주지?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,1,なぜなら……,왜냐하면……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,1,これは本当に起きたことなのか？,이건 정말로 일어난 일인가?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,2,ああ、そうだ。そして……,"그래, 맞다. 그리고……"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,2,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,3,これは、あなたが引き起こしたことでもある。,"이건, 당신이 초래한 일이기도 하다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,4,私が一時的に「根源」を破壊したとはいえ……,내가 일시적으로 '근원'을 파괴했다고는 하나……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,5,本来ならムカイ・チンは、彼らに関する手がかりを何一つ見つけられなかったはずだ。,"본래대로라면 무카이 친은, 그들에 관한 단서를 하나도 찾아내지 못했을 터다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,6,だがあなたという存在が、MBUたちに自らの本質を悟らせた。彼らは真に、自らを新たな生命体として認識し始めたのだ。,"하지만 당신이라는 존재가, MBU들로 하여금 스스로의 본질을 깨닫게 했다. 그들은 비로소, 자신을 새로운 생명체로 인식하기 시작한 것이다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,3,何だって？,뭐라고?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,4,それで、あいつらは最後どうなるんだ？,"그래서, 그놈들은 결국 어떻게 되는 거야?"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,7,すまないが、それはまだ紡がれていない物語だ。,"미안하지만, 그건 아직 쓰이지 않은 이야기다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,8,そして今は……,그리고 지금은……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,5,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,9,あなたが、可能性をもたらした。,"당신이, 가능성을 가져왔다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,10,それこそが、何よりも重要なことだ。,"그것이야말로, 무엇보다 중요한 일이다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,6,待て、俺とMBUの関係は一体何なんだ？,"잠깐, 나랑 MBU의 관계는 대체 뭐야?"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,11,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,7,誰の選択だって可能性くらいもたらす。俺は特別じゃない。,누구의 선택이든 가능성 정도는 가져오지. 난 특별하지 않아.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,12,私の目から見れば、そうではない。,"내 눈에는, 그렇지 않다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,13,自覚するがいい……,자각하는 게 좋을 거다……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,8,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,14,あなたはMBUではない。,당신은 MBU가 아니다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,15,あなたは「客」だ。私が別の世界から招待した、大切な客だよ。,"당신은 '손님'이다. 내가 다른 세계에서 초대한, 소중한 손님이지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,16,ただ、あなたには動くための「器」が必要だった。だからMBUに似たガワを与え、私の世界で動けるようにしたに過ぎない。,"다만, 당신에게는 움직이기 위한 '그릇'이 필요했다. 그래서 MBU와 닮은 껍데기를 주어, 내 세계에서 움직일 수 있게 했을 뿐이다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,17,私がこの身体を借りなければ顕現できないのと同じことだ。,내가 이 몸을 빌리지 않으면 현현할 수 없는 것과 같은 이치다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,18,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,19,自分が何者で、なぜここにいるのか。,"자신이 누구인지, 왜 여기 있는지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,20,この全てにどんな意味があるのか、知りたいのだろう？,"이 모든 것에 어떤 의미가 있는지, 알고 싶겠지?"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,21,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,22,今ここで、あなたに答えを教えよう。,"지금 여기서, 당신에게 답을 알려주지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,23,だが、あなたが求める知識が、あなたの背負えるものとは限らない。,"하지만, 당신이 원하는 지식이 당신이 짊어질 수 있는 것이라는 보장은 없다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,9,どういう意味だ？,그게 무슨 뜻이야?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,24,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,25,あなたが期待するような真実は、複雑で、そして受け入れ難い。,"당신이 기대하는 그런 진실은, 복잡하고, 받아들이기 어렵다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,26,それに……,게다가……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,27,その本質を知れば、あなたのこの世界に対する見方も変わるだろう。,"그 본질을 알게 되면, 당신의 이 세계를 보는 시각도 달라질 것이다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,10,構わない。答えが知りたい。,상관없어. 답을 알고 싶다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,28,いずれ答えには辿り着く。だが、それが「今」である必要はない。,"언젠가는 답에 도달하겠지. 하지만, 그것이 반드시 '지금'일 필요는 없다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,29,あなたはやがて全てを理解するだろう。しかし、今はまだその「時」ではない。,"당신은 머지않아 모든 것을 이해하게 될 것이다. 하지만, 지금은 아직 그 '때'가 아니다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,11,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,30,それでも真実を知りたいと望むなら、私はあなたに見せよう。,"그래도 진실을 알고 싶다면, 내가 당신에게 보여주지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,31,あなたの選択を聞かせてくれ。,당신의 선택을 들려다오.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,12,真実を理解したい。,진실을 알고 싶다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,32,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,33,分かった。,알겠다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Branch,#Simple,13,いや、むしろ何も知りたくない。,"아니, 오히려 아무것도 알고 싶지 않아."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,34,分かった。,알겠다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,35,では、また会おう。,"그럼, 다시 만나지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談,Say,「異常」,36,まずは、場所を変えよう。,"우선, 장소를 옮기지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,0,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,0,ここはどこだ？,여긴 어디지?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,1,最後の人類が息絶えた場所。人類の終着点だ。,마지막 인류가 숨을 거둔 장소. 인류의 종착점이다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,1,何だと？,뭐라고?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,2,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,3,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,2,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,3,……始める前に、聞いておきたいことがある。,"……시작하기 전에, 물어보고 싶은 게 있다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,4,あなたが今回経験した全てについて,당신이 이번에 겪은 모든 일에 대해
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,5,……どう思った？,……어떻게 생각했지?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,6,MBUだけじゃない。,MBU뿐만이 아니다.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,7,この全てにどんな意味があったのか。この「物語」のテーマとは何か？,이 모든 것에 어떤 의미가 있었는지. 이 '이야기'의 주제는 무엇인지.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,4,人に優しく、相手を理解しようと努めるべきだ。そうすれば、きっとより良い道が見つかる。,"사람에게 상냥하게, 상대를 이해하려 노력해야 해. 그러면 분명 더 나은 길을 찾을 수 있을 거야."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,8,あなたは、その行動でその考えを証明してみせたな。,"당신은, 그 행동으로 그 생각을 증명해 보였군."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,9,あなたの粘り強さと忍耐が、サイレントにより良い未来をもたらした。,"당신의 끈기와 인내가, 사일런트에 더 나은 미래를 가져다주었다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,10,残念ながら……,안타깝게도……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,11,誰もがそれを理解できるわけではない。そうだろう？,모두가 그것을 이해할 수 있는 건 아니지. 그렇지?
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,12,あなた自身でさえ、時にはその正しさを信じられなくなる。,"당신 자신조차도, 때로는 그 옳음을 믿지 못하게 되지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,13,時に人は、理解の余地もないほどの悪意そのものとなる。,"때로 사람은, 이해할 여지조차 없을 만큼 순전한 악의 그 자체가 되기도 한다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,14,あるいは……,혹은……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,15,その信念を貫くこと自体に、ひどく疲れてしまうこともある。,"그 신념을 관철하는 것 자체에, 지독하게 지쳐버리기도 하지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,16,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,5,世界は残酷で、抗えない運命もある。,"세상은 잔혹하고, 거스를 수 없는 운명도 있어."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,17,確かに。それは往々にして、無力感と徒労感をもたらすものだ。,"확실히. 그건 종종, 무력감과 헛수고라는 느낌을 가져다주지."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,18,同時に、憤りも感じさせる。,"동시에, 분노도 느끼게 만든다."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,19,……,……
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,6,信じられるのは自分だけだ。どんな約束も大義も、時には捨てる覚悟がいる。,"믿을 수 있는 건 나 자신뿐이야. 어떤 약속도 대의도, 때로는 버릴 각오가 필요해."
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,20,スイ・ニンが、まさにそういう人間だと？,"스이닝이, 바로 그런 인간이라는 건가?"
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Branch,#Simple,7,そうだ。,그래.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,21,確かに。,확실히.
scene_finalerrortalk_scenes_all_08f3f0c373758b208d1d446a3d2309d3.bundle,異常最後長談2,Say,「異常」,22,彼女は果たせぬ約束を掲げ、証明できぬ正しさに固執する。,"그녀는 지킬 수 없는 약속을 내걸고, 증명할 수 없는 정의에 집착하지."
