bundle_file,node,type,role,say_index,japanese,korean
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,14,変だな…,이상하네……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,22,もしかしてこれを探してた？,혹시 이거 찾고 있었어?
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,15,どこでそれを！？,그걸 어디서!?
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,23,ジェイ。,제이.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,24,あなたと過ごしたすべての時間が私は幸せだった。,너랑 함께한 모든 시간이 난 행복했어.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,25,だから、結婚してください。,"그러니까, 나랑 결혼해줘."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,16,…,…
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,17,ああ。,그래.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,18,命に換えても…,목숨을 걸고서라도……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,26,ちょっと怖いこと言わないでよ！流石にそれは大袈裟！,무서운 소리 좀 하지 마! 그건 아무리 그래도 오버야!
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,19,ハハハ。,하하하.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,20,いつその指輪に気づいたんだ？,언제 그 반지 눈치챈 거야?
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,27,スイさんの元で修行したの。,스이 씨 밑에서 수련했거든.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,28,今年のプレゼント交換は、私の勝ちね！,"올해 선물 교환은, 내 승리네!"
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,21,ああ。,그래.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,ジェイ･ダイ,22,リンの勝ちだ。,린의 승리야.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_加入鴞隊,Say,リン･テイ,29,フフ。,후후.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,0,うん、わかった……,"응, 알았어……"
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,1,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,2,うん、そう。,"응, 맞아."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,3,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,4,私は大丈夫……,난 괜찮아……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,5,ほ、本当に大丈夫よ！来なくていいから！,"저, 정말 괜찮다니까! 안 와도 돼!"
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,6,そっちも大変でしょう？,거기도 힘들잖아?
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,7,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,8,うん、信じてる。,"응, 믿어."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,9,でも……,근데……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,10,ジェイを見つけたところで、あなたたちには何もできない,"제이를 찾아낸다 해도, 너희들이 할 수 있는 건 없어"
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,11,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,12,うん、わかってる。,"응, 알아."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,13,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,14,ありがとう、スイさん。,"고마워, 스이 씨."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,15,うん、わかってるから大丈夫。,"응, 알고 있으니까 괜찮아."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,16,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,17,これはあなたたちのせいじゃない。ジェイが選んだ道よ。,이건 너희들 잘못이 아니야. 제이가 선택한 길이야.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,18,私も……,나도……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,19,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,20,いいえ、何でもないわ……,"아니, 아무것도 아니야……"
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,21,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,22,じゃ、おやすみ。,"그럼, 잘 자."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,23,……,……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,24,……私も、選んでいいわよね？,"……나도, 선택해도 되는 거지?"
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,25,ジェイ。,제이.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,26,今度は私の番……,이번엔 내 차례……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,27,絶対にジェイを見つけるから。,반드시 제이를 찾아낼 테니까.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_逃亡,Say,リン･テイ,28,待っててね。,기다리고 있어.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,0,演算力の供給停止から一週間が過ぎましたが、被害は以前止まらず、ドンドン広がっています。,"연산력 공급 중단 이후 일주일이 지났지만, 피해는 여전히 멈추지 않고 계속 확산되고 있습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,1,こちらは、浮遊貨物船11台による事故現場です。,"이곳은, 부유 화물선 11대가 연루된 사고 현장입니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,2,ご覧の通り、ビッグウェイの貨物船AI-4G4がズイアンエリアを支える支柱に直撃しました。,"보시다시피, 빅웨이 소속 화물선 AI-4G4가 쭈이안 구역을 지탱하는 지주를 직격했습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,3,現在、エリア全体が傾いており、住民の避難が続いております。,"현재, 구역 전체가 기울어져 있어, 주민 대피가 계속되고 있습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,4,また演算力の供給停止により、ほとんどの病院の機能が停止しているため、救助が難航しています。,"또한 연산력 공급 중단으로, 대부분의 병원 기능이 정지되어, 구조 작업에 난항을 겪고 있습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,5,救助が間に合わず、亡くなってしまった方も多数おられます。,"구조가 제때 이루어지지 못해, 목숨을 잃으신 분들도 다수 발생했습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,6,国全体を巻き込む大災害となった、この事件の原因は以前謎に包まれたままです。,"국가 전체를 뒤흔든 대재해가 된, 이 사건의 원인은 여전히 베일에 싸여 있습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,7,先日の万象からの報告によると……,지난번 완샹 측 보고에 따르면……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,8,この一連の事件の原因は、万象の施設がテロ攻撃を受けたことによるものだと報告しています。,"이 일련의 사건의 원인은, 완샹 시설이 테러 공격을 받은 것에 있다고 보고하고 있습니다."
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第一組_炸工廠,Say,テレビ,9,詳細は警察の調査をお待ちください。,자세한 내용은 경찰 조사 결과를 기다려주시기 바랍니다.
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第二組_雙贏,Say,イエホン･キュウ,0,イーちゃんがその席に座ってるのやっぱ落ち着かないな……,이 짱이 그 자리에 앉아있는 거 역시 좀 어색하네……
scene_afterstory_scenes_finalerrortalk_walkthrough_3f07a05d6ca440ba1c1d435bd442c00e.bundle,第二組_雙贏,Say,タイミン･ソウ,0,違和感がありますね。,위화감이 드네요.
