bundle_file,node,type,role,say_index,japanese,korean
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,4,自分のキャリアの合否に冗談とは肝が据わってるね……ハハ……,자기 커리어 합격 여부로 농담을 하다니 배짱이 두둑하네……하하……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,3,じゃ、何の用ですか？,"그럼, 무슨 일이시죠?"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,4,どこの組に配属されるかを決めるためですか？,어느 조로 배치될지 정하려는 건가요?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,5,そうだ。,맞아.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,5,わかりません。,모르겠어요.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,6,君が選別組と操作組、どちらに行くかを決める。,"네가 선별조랑 조작조, 어디로 갈지 정하는 거야."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,7,正しくは君に決めてもらうんだけどね。,정확히는 네가 정하는 거지만.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,0,そうだ。,맞아.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,8,この数日間でいろんな事が起きたけど、二日間の研修は一応終わったからね。,"요 며칠 사이 여러 일이 있었지만, 이틀간의 연수는 일단 끝났으니까."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,9,本題に入る前に、まずはこの工場について話したい。,"본론에 들어가기 전에, 먼저 이 공장에 대해 얘기하고 싶어."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,10,まずイファマネージャーだけど、少しトラブルがあったようで、当分は会社に来られないそうだ。,"우선 이화 매니저인데, 약간 문제가 있었던 것 같아서, 당분간 회사에 못 나온다더라."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,心の声,1,当分ではなく、永遠に来られないだろうな……,"당분간이 아니라, 영원히 못 오겠지……"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,心の声,2,この二人はイファ･ヨウについて、どれくらい知らされているのだろうか……,"이 두 사람은 이화 요에 대해, 얼마나 전해 들었을까……"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,11,現在サイレントは会社の規定により、各組のチーフが管理している。,"현재 사일런트는 회사 규정에 따라, 각 조의 팀장이 관리하고 있어."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,1,でも操作組のチーフはとある事故により、会社に来れない状況です。そのため今は私が代理で管理しています。,"그런데 조작조 팀장은 어떤 사고로 인해, 회사에 못 나오는 상황이에요. 그래서 지금은 제가 대신 관리하고 있습니다."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,心の声,3,シュンが苦笑いを浮かべている……,슌이 쓴웃음을 짓고 있다……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,心の声,4,そうだ。昨日セラさんがチーフを殴ったんだ。,맞다. 어제 세라 씨가 팀장을 때렸었지.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,12,結論を言うと、君を採用するかどうかの決定権は僕とシュン･ゴに移された。,"결론부터 말하면, 너를 채용할지 말지의 결정권이 나랑 슌 고한테 넘어왔어."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,13,こっからがややこしい話なんだけど、僕たちは二人とも君を採用したいと思っている。,"여기부터가 좀 복잡한 얘기인데, 우리 둘 다 너를 채용하고 싶어 해."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,14,だから話し合った結果、君自身に決めてもらうという流れになったんだ。,"그래서 상의한 결과, 너 스스로 정하게 하는 걸로 얘기가 됐어."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,15,急な話だし、この場で少し考えてもいい。決定権は君が持っているわけだしね,"갑작스러운 얘기니까, 이 자리에서 좀 생각해봐도 돼. 결정권은 네가 갖고 있는 거니까"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,6,この場で選ぶ必要があるんですか？,이 자리에서 골라야 하는 건가요?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,16,そうだね。じゃないとシステムが組み分けすることになる。,그렇지. 안 그러면 시스템이 알아서 배정하게 돼.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,7,わかりました。,알겠습니다.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,8,……,……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,17,そうだ。選別組の皆は君を歓迎しているみたいだよ。,맞다. 선별조 다들 너를 환영하는 것 같더라.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,2,……勧誘は禁止と決めたはずでは？,……권유는 금지하기로 정하지 않았나요?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,18,僕はただ同僚から伝言を預かっただけさ。,난 그냥 동료한테서 전언을 받아왔을 뿐이야.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,3,では私も補足させてもらいます。,그럼 저도 보충 설명 좀 하겠습니다.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,4,ジェイ、操作組の給料は選別組の二倍です。,"제이, 조작조 급여는 선별조의 두 배예요."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,19,よくもまあ、給料の話ができるな……,잘도 급여 얘기를 꺼내는군……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,5,ジェイは給料の差を知る権利があります。,제이는 급여 차이를 알 권리가 있습니다.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,20,仕事の良し悪しは給料だけじゃない。環境こそとても重要だよ。,일이 좋고 나쁘고는 급여만이 아니야. 환경이야말로 정말 중요하다고.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,21,操作組はかなり抑圧された環境で、事故も頻発している……,"조작조는 상당히 억압적인 환경이고, 사고도 빈번하게 일어나고……"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,6,それはあなたたちのせいです……,그건 당신들 탓이잖아요……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,22,また僕たちのせいにするのか？,또 우리 탓으로 돌리는 거야?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,9,落ち着いてください。,진정하세요.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,7,私は落ち着いてます！,저는 진정하고 있습니다!
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,23,どこが落ち着いているんだ！,어디가 진정하고 있다는 거야!
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,10,……,……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,24,最前線である選別組は、協力者と親身に対話しより良い協力者の選別に全力を尽くしている！,"최전선인 선별조는, 협력자와 진심으로 대화하며 더 나은 협력자 선별에 전력을 다하고 있다고!"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,8,……それが最前線ですって？,……그게 최전선이라고요?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,9,マイナーの棚上げしているのは誰だと思っているのですか？事故が起きた時の責任をあなたたちが背負っているとでも？,마이너 방치하는 게 누구라고 생각하는 거예요? 사고 났을 때 책임을 당신들이 진다는 건가요?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,25,事故の原因はあなたたちが交流や協力を拒み続けた結果です。,사고 원인은 당신들이 계속 교류와 협력을 거부한 결과예요.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,10,……また交流の話ですか？,……또 교류 얘기예요?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,11,何度も言ったはずです。演算力供給の基準を弄るべきではないと！,몇 번이나 말했을 텐데요. 연산력 공급 기준을 함부로 건드리면 안 된다고!
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,12,あなたたちが基準に満たないマイナーを送り込んだ結果ですよ！,당신들이 기준 미달 마이너를 보낸 결과잖아요!
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,13,何度注意しても聞く耳を持たないあなたたちと、どう交流しろと言うのですか？,"몇 번을 주의를 줘도 귀담아듣지 않는 당신들이랑, 어떻게 교류하라는 거예요?"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,26,何の説明もなしに命令するだけして、聞く耳を持たないは酷すぎないか？,"아무 설명도 없이 명령만 해놓고, 귀담아듣지 않는다는 건 너무하지 않아?"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,27,交流することで、君たちの状況が知れれば、お互いにとってより良い案が出せるのに……,"교류를 통해서, 너희 상황을 알게 되면, 서로에게 더 나은 방안이 나올 텐데……"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,28,君たちは、いくら質問をしても、分厚い技術マニュアルを読めとしか言わない。,"너희는, 아무리 질문을 해도, 두꺼운 기술 매뉴얼이나 읽으라고만 하잖아."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,14,手間暇かけて、あなたたちに教える責任はこちらにないはずです。我々プロを信じればいいだけの話です。,"수고를 들여서, 당신들한테 가르칠 책임은 우리한테 없어요. 그냥 우리 전문가들을 믿으면 되는 얘기예요."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,29,君の言うプロはただ上からものを言うだけだ。,네가 말하는 전문가는 그냥 위에서 내려다보고 말하는 것뿐이야.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,15,よくも……,잘도……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,16,もう何とでも言ってください。ジェイ･ダイはあなたと違って、操作組の現状を見ました。,"이제 뭐라고 하든 말든 하세요. 제이 다이는 당신과 달리, 조작조의 현 상황을 봤어요."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,17,彼なら、私たちがどういう状況なのか知っています。,"그 사람이라면, 우리가 어떤 상황인지 알고 있어요."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,30,それを言うなら、選別組にもいた。僕たちの頑張りを彼なら知っているはずさ。,"그렇게 말하면, 선별조에도 있었어. 우리가 얼마나 애쓰는지 그 사람이라면 알고 있을 거야."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,18,じゃ、彼に選ばせればいいでしょう。,"그럼, 그 사람이 고르게 하면 되잖아요."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,31,ああ、本来そういう話だろう？,"그래, 원래 그런 얘기였잖아?"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,19,ジェイ･ダイ、あなたはどっちを選ぶのですか？,"제이 다이, 당신은 어느 쪽을 고를 건가요?"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,心の声,5,二人が俺を睨んでくる……,두 사람이 나를 노려본다……
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Branch,#Simple,11,もう少し、質問をしても？,"좀 더, 질문해도 될까요?"
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,32,ああ、なんでも聞いて。,"그래, 뭐든 물어봐."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,20,ちょっと待ってください。,잠깐만요.
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,33,なに？,왜?
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,シュン･ゴ,21,ジェイの質問に答えるのは、聞かれた人だけにしましょう。部外者は絶対に口を挟まない。,"제이의 질문에 답하는 건, 질문받은 사람만 하기로 하죠. 관계없는 사람은 절대 끼어들지 않기로."
scene_day3_scenes_fab_day3_logic_6346ee10c065ccc051a489a1ecff7695.bundle,簽約室定操作還篩選,Say,イー･テイ,34,同意だ。ジェイ、質問をどうぞ。,"동의해. 제이, 질문해."
