bundle_file,node,type,role,say_index,japanese,korean
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,4,断る。,거절할게.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,6,え？でも手伝ってくれるって……,네? 근데 도와주신다고……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,5,そんな面倒だとは思わなかったからだ。,그렇게 귀찮을 줄 몰라서 그랬어.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,7,わかったよ。他の人に頼むからいいさ！,알겠어요. 다른 사람한테 부탁할게요!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,6,わかった、手伝う。,"알았어, 도와줄게."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,8,ありがとう！一人じゃ見れないからさ。,고마워요! 혼자서는 못 보니까요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,9,……わかった。,……알겠어요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,10,自分でなんとかするよ。,혼자 어떻게든 해볼게요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,11,どう？煙出てる？,어때요? 연기 나요?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,7,出てない。,안 나.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,12,よかった！,다행이다!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,8,多分出てないと思う。,아마 안 나는 것 같아.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,13,多分？本当に大丈夫？,아마요? 진짜 괜찮은 거예요?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,14,あれ？,어라?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,15,なんか直ったっぽい。多分浮遊エンジンに小石が引っかかってたのかな。,뭔가 고쳐진 것 같은데. 아마 부유 엔진에 자갈이 끼어 있었나 봐요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,9,浮遊？,부유?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,10,このバイク、浮遊するのか？,"이 오토바이, 뜨는 거야?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,16,おいおい、馬鹿にしないでくれよ。古いバイクだけど浮遊エンジンくらい搭載してるよ。,"아이참, 무시하지 마세요. 오래된 오토바이긴 해도 부유 엔진 정도는 달려 있다고요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,17,最近は道が再舗装されたから、どこでも使えるようになったんだ。,"요즘 도로가 재포장돼서, 어디서든 쓸 수 있게 됐거든요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,18,ガソリン代も大分節約できる。,기름값도 꽤 절약돼요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,11,再舗装されたから浮遊できるのか？,재포장돼서 뜰 수 있는 거야?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,12,なぜガソリン代が節約できるんだ？,왜 기름값이 절약되는 거지?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,19,え、バイク乗らない人？,"어, 오토바이 안 타는 사람이에요?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,20,もしかして何も知らないの…？,혹시 아무것도 모르는 거예요…?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,21,助けてくれたお礼に説明してあげるよ。,도와준 보답으로 설명해드릴게요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,22,政府は何年も前から、道路の自動化工事を始めていたんだ！,"정부가 몇 년 전부터, 도로 자동화 공사를 시작했거든요!"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,23,再舗装された道であれば、床が自動で浮き上がって、AIが勝手に移動させてくれる。,"재포장된 도로라면, 바닥이 자동으로 떠올라서, AI가 알아서 이동시켜줘요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,24,目的地に最短で行けるから便利なんだ。,목적지까지 최단으로 갈 수 있어서 편리하거든요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,25,エネルギーはすべて道路から供給されるから、ガソリンは不要なんだ。,"에너지는 전부 도로에서 공급되니까, 기름이 필요 없어요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,26,とはいえ、まだこういった道が敷かれていない場所はたくさんある。裏道とかね。,"그렇다고 해도, 아직 이런 도로가 안 깔린 곳도 많아요. 뒷골목 같은 데요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,27,だから普通は車やバイクに二つのモードが搭載されている。このバイクも、今は通常モードだから車輪が降りている。,"그래서 보통 차나 오토바이엔 두 가지 모드가 달려 있어요. 이 오토바이도, 지금은 일반 모드라서 바퀴가 내려와 있는 거고요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,28,わかった？,이해됐어요?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,13,ああ。,그래.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,29,俺って説明上手いな～！,나 설명 진짜 잘하네~!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,14,あまりわからなかった。,잘 모르겠던데.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,30,だったら自分で調べるんだな！,그럼 직접 찾아보세요!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,31,かなり詳しく説明したつもりだぞ！,꽤 자세히 설명한 거라고요!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,15,……,……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Branch,#Simple,16,……,……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,32,ふむ、バイク自体に問題はなさそうだな。,"흠, 오토바이 자체엔 문제없어 보이네요."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,33,エンジンをかけてみるよ……,시동 한번 걸어볼게요……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,34,よし！上手くいったぞ！,좋아! 잘 됐다!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,35,手伝ってくれてありがとう。,도와줘서 고마워요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_修車,Say,ケンホ･チョウ,36,じゃあな。,그럼 이만.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シエ･キュウ,0,弟さんのSNSを見たけど、就職したの？,"동생분 SNS 봤는데, 취직했어요?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シンテイ･ゴ,0,なんと、あのビッグウェイだよ。,"글쎄, 그 빅웨이라니까."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シエ･キュウ,1,国内の半分以上の家を建てた、あのビッグウェイに！？,"국내 절반 이상의 집을 지은, 그 빅웨이에!?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シンテイ･ゴ,1,まあ、ヤクザの兄貴分が入れてくれたんだけどね。,"뭐, 야쿠자 형님뻘 되는 사람이 넣어준 거지만."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シエ･キュウ,2,もしかして仕事が見つからなくて焦ってるの？,혹시 일자리 못 구해서 조급한 거예요?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シエ･キュウ,3,弟さんに紹介してもらえばいいじゃん。,동생분한테 소개받으면 되잖아요.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_巨威,Say,シンテイ･ゴ,2,いやいや、あんなヤクザまがいの会社には行きたくない。,"아니아니, 그런 야쿠자 같은 회사엔 가고 싶지 않아."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,0,また外れた！！！,또 꽝이야!!!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,0,また？,또?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,1,いくらすったの？,얼마나 날린 거야?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,1,50000……,5만……
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,2,はあ！？,뭐!?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,3,ガチャガチャに50000円！？,뽑기에 5만 엔을!?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,2,そんなこと言える立場か？,그런 말 할 처지냐?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,3,お前は昨日いくら課金したんだ？,너는 어제 얼마나 과금했는데?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,4,俺のは嫁を手に入れるための課金だ。そっちただのガチャガチャだろう。レベルが違うぜ。,내 건 마누라 얻으려고 하는 과금이야. 그쪽은 그냥 뽑기잖아. 급이 다르지.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,4,スマホゲームの分際で偉そうに言いやがって！,폰겜 주제에 잘난 척은!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,5,偉そうとはなんだ！,잘난 척이라니!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,5,こうなったら、出るまでやるから……,"이렇게 된 이상, 나올 때까지 한다……"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,6,何でそこまで執着するんだ？,왜 그렇게까지 집착하는 건데?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,6,昨日、ユウがこのクサコの話をしてたから、プレゼントしたいんだ。,"어제, 유가 이 쿠사코 얘기를 했었어서, 선물해주고 싶어서."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテキ･キュウ,7,本物の嫁のためかよ！,진짜 마누라를 위해서였냐!
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第二日_扭蛋抽卡,Say,シュウテイ･チョウ,7,別にいいだろ。,뭐 어때서.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,シュンジュ･シェ,0,俺の新しい彼女、見た？,"내 새 여자친구, 봤어?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,セイジュ･チョウ,0,見るも何も、お前写真上げまくってたくせに。,"보고 자시고, 네가 사진 도배해놨잖아."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,シュンジュ･シェ,1,胸がかなりデカいんだ！だが言っておくが、俺は彼女の中身に惚れたんだ！,"가슴이 엄청 크다니까! 근데 말해두는데, 난 그녀의 내면에 반한 거야!"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,セイジュ･チョウ,1,でも、沈没予定エリアに住んでるんだろう……？,"근데, 침몰 예정 구역에 산다며……?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,シュンジュ･シェ,2,沈没予定エリアだからって、犯罪者だって決めつけるつもりか？,"침몰 예정 구역이라고 해서, 범죄자라고 단정 짓는 거야?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,セイジュ･チョウ,2,そういうわけじゃないが、美人局に気をつけろよ。,"그런 건 아니지만, 꽃뱀 조심해."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第四日_預沒區,Say,シュンジュ･シェ,3,嫉妬は醜いぞ。,질투는 추한 거야.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シテイ･カン,0,ユウ、そろそろ諦めなよ。,"유, 이제 그만 포기해."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シテイ･カン,1,何を狙ってるの？,뭘 노리는 건데?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シャオカン･コウ,0,クサコ。,쿠사코.
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シテイ･カン,2,え？昨日話してた、あれ？,"어? 어제 얘기했던, 그거?"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シテイ･カン,3,でも不細工だって言ってたよね？,근데 못생겼다고 하지 않았어?
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シャオカン･コウ,1,でも、昨日シュウがこれのガチャを回してるのを見たの！,"그치만, 어제 슈가 이거 뽑기 돌리는 거 봤단 말이야!"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シテイ･カン,4,ああ、だからか。,"아, 그래서구나."
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シャオカン･コウ,2,な、何よ！何か言いたげね！,"뭐, 뭐야! 뭔가 하고 싶은 말 있어 보이는데!"
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シテイ･カン,5,別に～,딱히~
scene_sv_scenes_mbu_s1_sv_logic_c211782c0a3a66a35be6aceaf340b94e.bundle,第三日_扭蛋抽卡,Say,シャオカン･コウ,3,正直に言いなさい！,솔직히 말해!
